mi_attempt_id	colony_name
10154	Dact2 EPD0533_1_F07
10157	Cyp7b1 EPD0599_1_A05
10213	JAX-16234C-E2-1
10115	JAX-18862A-E10-1
10111	JAX-DEPD00581_2_D04-1
10121	JAX-DEPD0005_5_G07-1
10038	Dos <HEPD0791_5_A12>
10117	JAX-10712A-A11-1
10203	JAX-EPD0391_7_D08-1
10167	BL4225
10169	BL4802
10174	JAX-HEPD0756_4_F07-1
10177	JAX-HEPD0535_5_H05-1
10193	BLA2421
10198	JAX-HEPD0700_1_B04-1
10200	JAX-EPD0394_4_A01-1
10202	JAX-DEPD00577_4_D04-1
10206	JAX-14930A-H9-1
10207	JAX-12880A-F1-1
10208	JAX-11288A-A10-1
10219	Spo11 EPD0238_4_D11
10221	Acadm HEPD0824_6_A12
10248	BL4840
10250	BL4842
10254	BL4848
10280	BL4868
10282	BL4870
10283	BL4871
10286	BLA2429
10289	BLA2432
10291	BLA2438
10215	JAX-18077A-E5-1
10234	JAX-DEPD00534_4_E12-1
10216	JAX-11792A-E10-1
10233	JAX-14348A-A7-1
10293	BLA2441
10297	BL4875
10300	BLA 2243
10305	BL4881
10311	Ldb3 HEPD0792_6_A09
10313	Zfp871 EPD0801_4_B07
10318	Cabp5 EPD0294_5_A06
10321	Asb8 EPD0410_3_D02
10383	Rps19bp1 EPD0407_4_G11
10384	Prg2 HEPD0778_7_C08
10386	Taf6 HEPD0771_3_A02
10388	Smarcb1 HEPD0744_6_B09
10389	Myof EPD0819_6_C08
10404	BL4909
10406	BL4911
10408	BL4913
10414	Bhmt HEPD0786_5_E08
10415	Cpne5 HEPD0813_1_B08
10418	BL4921
10444	BL4929
10467	BL4948
10480	JAX-HEPD0673_6_D02-1
10483	JAX-HEPD0746_3_D08-1
10492	JAX-HEPD0534_5_E11-1
10478	JAX-13491A-G1-2
10477	JAX-13464A-B8-2
10476	JAX-16457A-A6-2
10471	JAX-18894A-F10-2
10472	JAX-14015A-G3-2
10473	JAX-15237A-C6-2
10474	JAX-13630A-A7-2
10475	JAX-13636A-B2-2
10543	Smarcad1 HEPD0733_3_A06
10505	JAX-13544A-F2-1
10511	JAX-13683A-E4-1
10512	JAX-EPD0082_6_A03-1
10541	Igfbp7 HEPD0811_5_A05
10545	Gna13 EPD0366_5_E12
10395	WSCDB
10288	BLA2431
10548	Rccd1 EPD0387_4_C07
10549	Slurp1 HEPD0845_7_A04
10550	Eif4e1b HEPD0813_6_D10
10546	Rbm34 HEPD0779_1_B02
10515	JAX-HEPD0580_5_C04-1
10554	Rsph1 HEPD0859_5_A07
10563	BL4972
10572	BL4990
10587	BL4997
10594	BL5003
10596	BL5002
10599	BL5006
10602	JAX-EPD0739_5_C02-2
10606	BL5011
10612	BL5019
10632	BL5023
10634	BL5034
10638	BL5037
10657	BL5042
10669	BLA2479
10676	BLA2464
10684	JAX-EPD0592_3_B04-2
10708	JAX-EPD0898_4_F05-1
10734	Jtb HEPD0823_4_A01
10752	Gdf11 HEPD0802_3_E05
10724	Col13a1 EPD0510_3_A04
10733	Lypla1 HEPD0790_2_B11
10771	TCPA0803
10773	TCPA0796
10774	TCPA0797
10778	TCPA0801
11371	BL5300
11364	BL5281
11377	BL5309
11427	JAX-12058A-B5-1
11430	JAX-11066A-C12-1
11426	JAX-15989A-E12-1
11431	JAX-12911A-G3-1
11432	JAX-14312A-C12-1
11469	BLA2638
11512	BL5376
11505	BL5373
11520	BL5378
11521	BL5379
11504	BL5372
11567	BL5404
11568	BL5405
11575	BL5409
11374	BL5306
11399	BL5322
11402	BL5325
11492	BL5365
11255	BLA2543
10656	BL5041
9546	BLA2316
6448	Glp1r(F05)
8793	MGFZ
8901	MGGM
8922	MGGR
8057	EIG2071
6943	Plac9(A09)
7250	BLA1943
9100	BLA2225
5073	MEWW
6779	MFRF
6971	MFSP
7328	MFWL
7330	MFWQ
7638	MFYR
6908	MFSB
6586	MFNK
8491	MGDR
6766	Lifr (B09)
4251	MEJU
11468	BLA2637
11835	BLA2682
9818	MGLA
12390	TCPA0865
12418	TCPM0893
12416	TCPA0879
12429	BLA2778
12402	TCPA0852
12392	TCPA0874
11557	BL5398
12231	JAX-14363A-E1-1
12230	JAX-15552A-B8-1
12443	JAX-16142A-G2-1
6964	MFRY
5655	MFAZ
11405	BL5331
9121	JAX-15734A-E2-1
9907	JAX-10313A-C10-1
12442	JAX-DEPD00542_3_B09-1
10310	Fam26f EPD0537_4_A03
11020	Pmepa1 HEPD0877_6_A04
11089	Psca HEPD0743_1_C02
11033	Atf7 HEPD0817_5_A07
10755	Mboat4 HEPD0796_6_B05
11092	Morc2a EPD0658_1_C03
11024	Mslnl EPD0665_5_D01
11015	Pkia HEPD0677_4_C03
11017	Rnft2 HEPD0725_1_F05
11019	Sirpa HEPD0880_5_A03
11084	Sox10 HEPD0596_5_H11
10804	JAX-EPD0204_5_A03-2
10799	JAX-HEPD0663_8_F10-2
9756	Dnah1 <HEPD0824_2_B02>
9162	BL4276
9781	BL4627
11595	BLA2661
12225	JAX-12806A-A3-1
12446	JAX-13907A-C10-1
12948	BLA2923
13141	BLA2960
13079	TCPA1022
13228	JR24810
11999	BLA2714
13232	BL4656
7154	BL3551
13324	BLA2965
11671	BLA2667
12529	JAX-DEPD00525_3_F11-1
13321	BL1216
8908	BL4264
13267	BLA2976
12594	BLA2829
13325	BLA2967
13331	BLA2982
13418	JAX-HEPD0703_3_A01-1
12459	Tnfaip2 HEPD0826_7_B04
12460	Tmem86b HEPD0809_6_E01
11714	JAX-EPD0334_4_H02-1
12604	Clic5 HEPD0953_2_A06
9457	JAX-EPD0838_4_A06-1
13320	BL1129
13390	BLA2999
13339	BLA2992
7198	TCPM0223
12536	JAX-EPD0865_1_B07-1
13365	JAX-EPD0346_3_A03-1
13364	JAX-EPD0152_1_C02-1
13593	TCPA0965
13607	TCPA1012
13592	TCPA0964
13026	JAX-EPD0305_5_H03-1
13564	JAX-EPD0531_1_B09-1
13694	JAX-HEPD0678_1_D08-1
13750	JAX-HEPD0933_4_G06-1
13594	TCPA0967
13761	TCPA1021
13731	TCPM0988
13754	JAX-14409A-C2-2 JR27104
13753	JAX-EPD0394_3_G06-2
13624	BLA3054
13551	TCPA0939
13747	JAX-EPD0927_2_E02-1
13805	JAX-11301B-D4-1
13122	ARMCB
13110	NLRPB
5659	Paqr6 <EPD0490_5_C10>
5622	Foxj3 EPD0536_5_B08
5620	Dnajc15 <EPD0314_3_D12>
5143	BCM-EPD0459_3_A04-1
11031	Ift172 HEPD0797_8_B05
12527	JAX-EPD0740_4_G01-1
13741	TCPA0987
13739	TCPA0983
14034	JAX-HEPD0638_4_G06-1
14188	JAX-HEPD0524_2_A08-1
14185	JAX-EPD0442_1_H11-1
14041	JAX-HEPD0515_2_B06-1
14187	JAX-HEPD0705_5_H05-1
14039	JAX-EPD0653_3_C12-1
14190	JAX-EPD0770_2_E05-1
14195	JAX-EPD0489_2_E04-1
14196	JAX-EPD0425_6_F05-1
13905	TCPA0999
13911	TCPA1006
13914	TCPA1025
13984	JAX-HEPD0641_3_C10-1
13912	TCPA1023
13910	TCPA1005
4343	Alg10b 10825A-D5
13906	TCPA1001
7708	Mthfd2 <EPD0752_2_A07>
7169	Tmem43 <EPD0541-2-E03>
11297	Qrfpr EPD0762_1_A04
11163	Tek HEPD0646_3_C05
11164	Gcdh HEPD0802_2_A06
11693	N28178 HEPD0820_7_B05
11410	Dppa4 HEPD0825_2_B03
11335	Csk HEPD0640_2_A05
7432	Gstcd <EPD0785_3_F03>
11542	Poli HEPD0662_3_B10
11541	Fgf12 EPD0574_3_B12
11337	Nmu HEPD0804_7_B06
11412	Pank3 DEPD00521_8_A12
11415	Gpr114 EPD0636_1_H03
11416	Nme7 HEPD0804_6_A07
10849	Cd300a HEPD0824_6_H04
7592	Frmd4b <EPD0425_6_H01>
8243	JAX-EPD0569_1_D04-1
11414	Nudt5 HEPD0511_5_A03
6258	JAX-EPD0505_4_B10-1
10800	JAX-EPD0850_2_B03-2
10821	JAX-HEPD0678_2_F05-1
10843	Gdpd5 HEPD0811_1_C08
10847	Flywch2 HEPD0805_2_G03
10916	JAX-EPD0234_6_C05-2
10951	TCPM0603
11032	Lamtor5 HEPD0818_5_A06
10981	JAX-EPD0514_1_B09-1
11027	Kifc3 HEPD0811_5_A11
11538	Kcng3 EPD0527_3_B09
4350	Tfeb <EPD0454_1_A04>
4349	Nxn EPD0045_1_A11
4710	TCPA0004
4707	TCPA0002
11079	Nup133 EPD0595_5_H08
4837	BCM-1-E3-1
4884	TCPA0005
5011	Boc(E05)
5142	BCM-EPD0694_3_B05-1
5157	TCPA0048
5162	TCPA0007
5225	Hace1(D02)
11093	JAX-DEPD00534_4_G01-2
5658	Ascc2 <EPD0792_5_A06>
11698	Mmgt2 EPD0783_5_A06
5797	Igfbp3(A08)
7645	TCPA0102
5921	Clu (B02)
5853	Acat2 EPD0797_6_H04
5854	Adsl EPD0306_3_D03
5877	1700023E05Rik <EPD0762_5_G04>
5884	Vps37d <EPD0554_9_D02>
6000	TCPA0076
6062	Dapk1-(B11)
11108	JAX-EPD0742_4_C08-1
6059	Ethe1(A03)
6116	Spata5 <EPD0549_4_C03>
6117	Fbxl13 <EPD0727_4_H11>
6131	Cacna1b(A07)
6202	Mmp16 (A10)
4348	Nr1d1 11705A-E7
5149	BCM-10584B-F8-2
6309	JAX-EPD0346_5_B07-1
6312	JAX-DEPD00518_3_C02-1
6398	TCPM0202
6447	Fgf22(F04)
6456	Fbxw9 <EPD0485_1_H05>
6521	1700125H20Rik <EPD0473_3_E11>
6523	Ftsj1 <EPD0155_5_B01>
6513	Fbxl16 <EPD0380_3_F03>
6514	Memo1 <EPD0785_3_A06>
6651	BL3309
6771	JAX-DEPD00524_4_E10-1
6739	Dst <EPD0545_3_C01>
7434	Mmp15 <EPD0097_3_C09>
7429	Iqsec3 <EPD0085_7_C11>
7405	JAX-EPD0730_2_F11-1
7641	TCPA0528
7799	BLA2026
7868	TCPM0549
7870	TCPM0551
7424	Dsg2 <EPD0156_5_D01>
12608	Map3k12 HEPD0717_2_A03
7589	Itgb8 <EPD0099_1_D06>
12603	Tmem161b HEPD0809_5_C07
12611	1700029F12Rik HEPD0823_5_A01
12613	VPSNB
12610	Erc1 HEPD0819_6_A01
12612	Hnrnpab HEPD0797_4_C02
12614	PDETB
7416	BL3683
12635	TCPA0885
12629	TCPA0883
12644	SLCAB
12645	TRMBB
12653	MPPTB
12642	GPRNB
12646	TMTHB
12647	GPOTB
12648	PSMFB
12659	GMOSB
12660	UBRFB
12662	ODFNB
12651	SBKNB
12654	TMPRB
12657	FNTFB
12689	JAX-EPD0539_5_F01-1
12692	JAX-EPD0107_2_B05-1
7872	TCPA0545
12696	JAX-EPD0901_4_A08-1
12699	JAX-DEPD00525_1_E02-1
12703	JAX-EPD0577_1_C01-1
12711	JAX-DEPD0003_20_H02-1
9256	JAX-HEPD0601_5_E07-1
7380	Mthfd1 <EPD0271_1_E05>
12730	TCPA0889
12019	Tnni1 HEPD0809_7_C05
11342	Has3 EPD0788_1_A03
12032	Shf HEPD0815_3_B05
12028	Tra2a HEPD0809_7_D04
11828	Morn1 EPD0679_3_B04
12009	Sec63 HEPD0812_7_A03
7689	Lefty1 <EPD0334_7_D01>
11827	Fastkd2 EPD0605_3_B08
12650	TSPAB
11100	JAX-HEPD0611_4_F08-1
11161	JAX-EPD0284_1_C05-1
12033	Tatdn2 HEPD0821_6_H06
12011	Adamts4 HEPD0760_6_B03
10775	TCPA0798
12842	JAX-EPD0901_5_D12-1
12838	JAX-EPD0932_3_H07-1
12846	JAX-EPD0719_1_E12-1
12882	TCPA0900
12883	TCPA0901
12916	ANKRB
12915	MUSTB
12911	PSGOB
12878	TCPA0896
12887	TCPA0906
12876	TCPA0894
11546	Mpzl2 HEPD0819_7_B11
12027	Stx1a HEPD0820_2_E05
12907	MRPLB
12909	APOLB
12913	RCNTB
12908	NOLFB
12244	Mef2b HEPD0810_9_H11
12014	Rpl7l1 HEPD0815_2_A06
12927	JAX-HEPD0594_4_E08-1
12961	APHAB
12966	CYBFB
12959	SMIMB
12928	JAX-HEPD0711_6_D09-1
12891	TCPA0920
12888	TCPA0907
10103	JAX-EPD0208_2_A04-1
12926	JAX-HEPD0741_5_G05-1
8449	Lrrfip1 <EPD0415_4_B04>
3516	BL1324
13021	JAX-DEPD00524_3_A06-1
13011	TCPA0913
13010	TCPA0912
12965	ARRDB
12964	PRRSB
13013	TCPA1078
13025	JAX-EPD0090_1_B07-1
12963	CHPTB
13022	JAX-DEPD00576_1_A06-1
8237	Zfp592 <EPD0819_1_A01>
11708	Slc44a1 HEPD0816_5_A01
13029	JAX-HEPD0755_6_B08-1
13028	JAX-HEPD0755_4_C05-1
13055	JAX-HEPD0778_6_G06-1
13069	TCPA0926
13057	JAX-HEPD0682_8_H05-1
13056	JAX-HEPD0706_1_C09-1
13051	JAX-HEPD0697_4_H11-1
10366	JAX-DEPD00577_2_F08-1
7710	Podn <EPD0868_1_D02>
4650	Ublcp1 EPD0652_6_B08
4351	Tead1 EPD0207_2_C09
9790	TCPA0740
7194	TCPA0501
7196	TCPA0503
7379	Bbox1 <EPD0963_2_H05>
6892	BL2808
9792	TCPA0742
6888	BL2991
5619	Fgfr4 <EPD0354_5_C09>
6520	Cyp2ab1 <EPD0902_2_C06>
7388	Egln3 <EPD0354-1-A11>
6101	Greb1 <EPD0165_2_G03>
6743	Fxr2 <EPD0910_1_H09>
10045	Snx21 <EPD0235_3_C01>
11614	JAX-DEPD00539_8_A08-1
11577	BL5411
10320	Prpf3 EPD0613_4_A01
7810	JAX-EPD0653_2_D02-1
11592	BL5419
11624	JAX-EPD0430_5_E03-1
11629	JAX-EPD0168_2_A08-1
11632	JAX-EPD0351_3_G05-1
11696	Plcd4 HEPD0803_8_A07
11697	Nudt13 HEPD0804_7_A10
11618	JAX-EPD0897_2_G08-1
11695	Ell3 HEPD0824_1_C02
11649	BL5443
11682	JAX-EPD0763_2_A06-1
11703	Slc10a2 DEPD00535_4_A07
11715	JAX-EPD0503_3_D09-1
11704	Rbp1 HEPD0799_3_D06
11713	JAX-EPD0815_3_G11-1
11718	JAX-EPD0860_2_D04-1
11709	JAX-EPD0094_3_B10-1
11711	JAX-EPD0755_2_F06-1
11720	JAX-EPD0923_1_G10-1
11702	Ppara PD0157_5_A06
11757	BL4836
11694	Slc35d1 HEPD0808_5_A09
11831	Spata31d1c HEPD0801_7_A09
11826	Zfp160 EPD0637_2_H11
11710	JAX-EPD0739_2_C12-1
10394	Aldoa EPD0407_5_H03
11759	ET7908
11583	JAX-EPD0241_2_A07-1
11617	JAX-EPD0896_1_H01-1
11582	JAX-EPD0938_2_C02-1
11619	JAX-EPD0735_3_B11-1
11724	JAX-EPD0393_2_C09-1
11712	JAX-EPD0852_3_D01-1
11722	JAX-DEPD00539_8_F12-1
11911	JAX-HEPD0886_5_C09-1
12007	Ldlrad1 EPD0604_2-F05
12004	Hoxb13 EPD0334_2_E01
12006	Zfp235 EPD0700_3_B03
12010	Slc25a1 EPD0336_2_D03
12012	Rfx8 HEPD0663_8_C02
12013	3110079O15Rik HEPD0552_3_D11
12017	Zbtb5 HEPD0804_5_C08
12008	Snai3 HEPD0813_5_A12
12035	Trim3 HEPD0820_1_C09
12029	Trim55 HEPD0809_7_B12
12036	Zfp580 HEPD0820_9_G08
12074	JAX-EPD0603_4_E09-1
12078	JAX-DEPD00522_1_C01-1
12081	TCPM0815
12073	JAX-DEPD0003_13_A01-1
6115	Hibadh <EPD0809_4_D04>
5615	Gpx3(D05)
12180	JAX-EPD0663_2_B04-1
12097	TCPA0843
11206	JAX-DEPD00536_4_C05-1
12183	JAX-EPD0208_4_B08-1
12181	JAX-EPD0612_2_C09-1
11183	JAX-EPD0135_2_A05-1
11185	JAX-EPD0503_4_F01-1
12253	Brd4 EPD0445_5_C02
12020	Tspear HEPD0797_1_E11
12247	Axin2 EPD0685_5_F12
12242	A930017K11Rik EPD0398_3_C09
12240	Smagp DEPD00526_6_C06
12249	Trib2 EPD0096_1_C01
5660	BCM-EPD0807_2_A02-1
6176	Cct4 <EPD0504_1_D05>
6501	1700007G11Rik <EPD0546_8_E04>
7170	Dgcr2 <EPD0117-3-A04>
7590	Gyg <EPD0124_3_D02>
12241	Oasl1 HEPD0565_7_C01
12022	Wbp1l HEPD0797_6_B06
12238	Apoa1bp HEPD0945_3_E12
12245	Trub1 HEPD0563_5_G11
12246	Muc5ac HEPD0814_3_H06
5053	Nos1ap EPD0804_4_E01
4358	Mapkap1 EPD0609_2_F05
6721	Lss <EPD0107_5_A09>
7058	Adamts13 <EPD0423_2_B08>
5903	C1rl (A04)
6120	1700023A16Rik <EPD0382_4_B12>
12255	JAX-HEPD0760_8_D04-1
12079	JAX-EPD0825_1_D03-1
11207	JAX-DEPD0007_6_E07-1
12252	Trim31 HEPD0802_4_A06
12250	Tmed3 HEPD0811_8_E05
12239	Cln3 EPD0370_2_A02
6129	F10 (G07)
7383	Cspg4 <EPD0346_2_G12>
5881	Rims3 <EPD0506_1_B10>
6056	Fgf10(A02)
6441	Rgs5(B12)
11306	Ctsh EPD0082_4_H04
11301	Lrrc51 HEPD0832_4_E06
11296	Adam20 HEPD0824_7_C11
11293	Nrbp2 EPD0530_4_D04
11340	Zfp148 HEPD0855_7_A07
11336	Zfp830 HEPD0851_5_B09
11339	Nr2c2 EPD0066_3_A01
4838	BCM-1-E12-1
6038	JAX-DEPD00520_2_A09-2
6130	Mpo(C03)
6162	Smo EPD0663_4_H05
6164	Ptgr1 <EPD0045_3_G02>
6503	Fmnl3 <EPD0101_2_B04>
6516	Arf1 <EPD0632_3_C04>
7197	TCPA0504
7587	Gnai1 <EPD0667_1_A12>
7874	TCPA0546
7926	JAX-EPD0624_1_H07-2
8186	JAX-EPD0479_4_E10-2
8189	Rft1 <EPD0707_2_E09>
8392	P2RX4 <EPD0850_1_E11>
6505	1700012B09Rik <EPD0681_2_D02>
8487	Cox5b <HEPD0817_8_E08>
8709	Ccdc94 <EPD0399_2_G08>
8898	JAX-DEPD00575_1_A05-1
8900	JAX-EPD0085_2_H10-1
8928	Sox30 <EPD0500_4_A06>
8931	2310008H04Rik <HEPD0823_1_B01>
9078	TCPA0695
9107	BLA2238
9259	JAX-HEPD0789_6_F04-1
9260	JAX-HEPD0719_3_G08-1
9270	Ash2l <EPD0127_3_B02>
9275	Ubxn7 <EPD0787_1_G10>
9459	JAX-DEPD0003_16_E02-1
9794	TCPA0745
9852	Hmmr <HEPD0778_4_A09>
9944	Kcnj13 <EPD0299_1_B11>
10039	Cldn12 <EPD0803_2_A06>
10175	JAX-DEPD00583_7_C07-1
10196	JAX-EPD0282_6_A12-1
10052	Zfp930 <EPD0833_3_C01>
10382	Arhgap40 EPD0601_1_H07
10392	Marcks EPD0493_2_E02
10387	Ppm1m HEPD0814_1_A05
10481	JAX-EPD0428_7_H01-1
10508	JAX-DEPD00519_2_F12-1
10514	JAX-EPD0842_5_F11-1
10613	TCPA0721
10707	JAX-EPD0699_2_D05-1
10728	Abhd8 EPD0545_5_F11
10753	Flywch1 HEPD0820_7_C09
10754	Hspbap1 HEPD0819_4_A11
10726	Gigyf2 EPD0780_3_G12
10758	Alg14 HEPD0817_2_A10
10759	Bcl7a EPD0599_3_F04
12960	ZFPNB
10041	Plscr3 <EPD0321_4_H08>
10396	Map4k5 HEPD0702_7_C05
9687	Stra13 <EPD0388_5_C02>
9858	Eme1 <EPD0391_6_A06>
10049	Rin1 <EPD0390_5_F02>
10156	Rad9a EPD0663_5_A10
10732	Emg1 EPD0412_4_D09
10057	BLA2403
11457	JAX-EPD0490_5_F02-1
11461	JAX-DEPD00560_2_B08-1
11465	JAX-EPD0267_4_C09-1
11691	Pkd1 HEPD0812_1_A01
11706	Slc7a8 HEPD0835_1_A06
11543	Rab4a HEPD0841_3_E11
5902	Atp2a2 (B04)
3766	BL1813
12401	TCPA0862
12405	TCPA0866
12408	TCPA0869
12417	TCPA0880
12414	TCPA0877
12471	Zfp595 EPD0288_2_A05
11168	Dcakd HEPD0832_6_F03
11029	Ift43 HEPD0821_3_b10
12468	Abhd15 EPD0531_4_A03
12470	Abca17 EPD0227_6_F05
11087	Cubn HEPD0669_3_A10
10845	Gkap1 HEPD0797_8_D03
11080	Hmcn2 EPD0423_2_C01
11023	Lep HEPD0764_6_C04
12461	Slc25a47 HEPD0855_2_B12
12463	Pfdn5 EPD0242_1_C04
12458	Exoc6 EPD0668_1_H04
12450	Tnpo2 HEPD0823_8_B09
12453	Slc7a2 HEPD0823_8_B06
12452	Clybl HEPD0820_5_D12
12457	Atg13 HEPD0797_7_E11
12462	Tespa1 HEPD0797_2_D01
12464	Msmb HEPD0819_7_A05
12440	JAX-EPD0315_2_B08-1
10966	JAX-EPD0748_5_A03-2
13111	DHXSB
13124	GINMB
13128	AWFFB
13131	CCBLB
13112	DDXTB
13113	NUPSB
13118	OASAB
13126	TMCOB
13129	CESAB
13133	DEFBB
13114	FAMWB
13076	TCPA1050
12957	CYPGB
12605	Milr1 HEPD0674_3_A01
12533	JAX-EPD0817_6_G06-1
13503	FKBBB
13483	TCPM0957
13497	POMOB
13363	JAX-EPD0771_3_F02-1
13378	JAX-HEPD0647_2_C11-1
13371	JAX-EPD0867_4_G04-1
13407	JAX-EPD0044_1_B02-1
13383	JAX-HEPD0652_5_C12-1
13399	JAX-EPD0496_2_C05-1
13369	JAX-DEPD00532_2_D02-1
13368	JAX-DEPD00562_2_B07-1
13385	JAX-EPD0822_4_A03-1
13404	JAX-EPD0174_1_G02-1
13406	JAX-EPD0244_2_E01-1
13397	JAX-HEPD0774_6_H07-1
13373	JAX-EPD0507_4_E01-1
13366	JAX-EPD0728_4_E11-1
13384	JAX-EPD0628_1_C10-1
13409	JAX-EPD0271_5_H05-1
13380	JAX-HEPD0677_1_C11-1
13574	JAX-EPD0680_2_H02-1
13633	ARIDB
13626	CAROB
13629	CDTEB
13625	OSCRB
13627	RIKOB
13572	JAX-HEPD0674_1_E02-1
13630	EYONB
13606	TCPA1011
13604	TCPA0975
13605	TCPA0976
13595	TCPA0969
13599	TCPA0970
13600	TCPM0971
13640	JAX-HEPD0718_2_C10-1
13689	JAX-EPD0805_2_C01-1
13639	JAX-EPD0113_4_G12-1
13692	JAX-HEPD0510_5_H11-1
13712	JAX-HEPD0746_2_D02-1
13641	JAX-HEPD0837_2_B04-1
13654	TCPA0979
13714	JAX-HEPD0688_6_D11-1
13653	TCPA0978
13716	JAX-HEPD0722_8_H07-1
13711	JAX-HEPD0754_1_F03-1
13696	JAX-HEPD0698_4_C07-1
12710	JAX-DEPD00577_6_C12-1
12606	Ubp1 DEPD00526_5_B08
12912	RHOHB
12649	SRSFB
12962	SULTB
13381	JAX-HEPD0720_1_C02-1
13763	TCPA0993
13764	TCPA0991
13806	JAX-HEPD0637_4_F12-1
13748	JAX-HEPD0712_7_H05-1
13749	JAX-HEPD0681_4_B12-1
13752	JAX-HEPD0764_3_E08-1
13729	TCPA0985
13915	TCPA1026
13810	TCPM0994
10934	BLA2531
16328	PIGQB
4556	BL2350
15838	BLA3712
13123	BENDB
17000	GMIPB
17002	MANJB
17006	BORCB
16999	SKILB
16998	MAFZB
16997	MAKAB
17001	ANKSB
17003	FSWXB
17004	JUNBB
17005	SRRMB
